trade_id,account_num,activity,CUSIP,quantity,price,timestamp
364,714351044,sell,ORNLT1VD9,1842,50.01,2024-09-25 14:06:36
365,175703439,sell,W34TDPZD7,5429,94.26,2024-09-25 14:06:36
366,245341150,sell,L2SY16AC8,3279,210.26,2024-09-25 14:06:36
367,570186078,sell,3ALM720K9,8676,404.99,2024-09-25 14:06:36
368,740162088,sell,XGUESA715,198,186.92,2024-09-25 14:06:36
369,891100894,buy,6D55ACC59,2547,454.05,2024-09-25 14:06:36
370,488093997,sell,HAOOY3900,191,127.53,2024-09-25 14:06:36
371,742940588,buy,0QYJLTY77,9894,463.76,2024-09-25 14:06:36
372,104948539,buy,F2EE072F5,6408,177.32,2024-09-25 14:06:36
373,239583078,sell,IHRI81VG7,9586,225.43,2024-09-25 14:06:36
374,874816764,sell,OWAXKFYU3,6375,206.58,2024-09-25 14:06:36
375,728857381,buy,7Y1SPKA96,2977,462.87,2024-09-25 14:06:36
376,601188521,sell,L9RGPESO5,2195,161.64,2024-09-25 14:06:36
377,519989066,buy,TC4GH6GQ9,1396,334.66,2024-09-25 14:06:36
378,968502212,sell,KKZZ25WV3,6878,185.55,2024-09-25 14:06:36
379,541809828,buy,FYG3BZ685,4098,271.84,2024-09-25 14:06:36
380,501354575,sell,Y4JUNL8I1,5599,175.73,2024-09-25 14:06:36
381,909124151,buy,T2ZVTKRP0,1833,197.68,2024-09-25 14:06:36
382,379750907,sell,FI0VIWZI1,4086,454.54,2024-09-25 14:06:36
383,347166041,sell,IXHIANXS4,5084,113.06,2024-09-25 14:06:36
384,745278454,buy,KF57ZY102,4563,145.81,2024-09-25 14:06:36
385,981193952,sell,CU9CJ3CB3,4580,183.17,2024-09-25 14:06:36
386,357256542,buy,W3RNP1XE5,5776,439.95,2024-09-25 14:06:36
387,155892210,sell,K3BCQLY45,6523,279.53,2024-09-25 14:06:36
388,846580855,sell,3LNK8PLB2,4180,352.41,2024-09-25 14:06:36
389,231766423,sell,CFHB9YRS9,5764,322.18,2024-09-25 14:06:36
390,447542095,buy,IBZO6EYX2,8492,281.64,2024-09-25 14:06:36
391,942276697,buy,IGR5QML98,8322,469.79,2024-09-25 14:06:36
392,823925494,buy,UM6KP5134,8935,377.55,2024-09-25 14:06:36
393,762171996,sell,0X1T3E8B9,9995,244.23,2024-09-25 14:06:36
394,782453174,sell,ABV6NR202,7031,339.44,2024-09-25 14:06:36
395,724150061,buy,WMMQKZG00,9809,205.20,2024-09-25 14:06:36
396,963716729,buy,TW50FGRB0,2501,311.51,2024-09-25 14:06:36
397,958683098,buy,MIT14QLW0,8262,53.80,2024-09-25 14:06:36
398,133339457,sell,Q8ANOZAH3,8728,223.33,2024-09-25 14:06:36
399,238063344,buy,W9WV2O5E4,9562,330.26,2024-09-25 14:06:36
400,990940299,sell,7MR2WER16,7057,226.58,2024-09-25 14:06:36
401,649983622,buy,WTAR3IK81,4634,251.20,2024-09-25 14:06:36
402,281258488,buy,15N9ML2Y8,4279,77.92,2024-09-25 14:06:36
403,772356363,sell,A7RG451Q7,7936,150.90,2024-09-25 14:06:36
404,835088059,sell,6MFRIA3R8,497,95.38,2024-09-25 14:06:36
405,595994006,sell,VP85QDHF5,5054,352.55,2024-09-25 14:06:36
406,574844203,buy,24O7XKQT8,2530,290.46,2024-09-25 14:06:36
407,294201320,sell,H79MEGIA9,91,89.54,2024-09-25 14:06:36
408,405725750,sell,JGD22GO79,3415,417.03,2024-09-25 14:06:36
409,512953249,sell,X34AUNWW4,3647,130.91,2024-09-25 14:06:36
410,871498325,sell,I6WZKI8I8,2116,42.13,2024-09-25 14:06:36
411,414526016,sell,08AQ8OKY9,4899,460.82,2024-09-25 14:06:36
412,684112477,buy,Q9W9WESD6,734,188.45,2024-09-25 14:06:36
413,569617948,buy,VN7JQQXD9,1678,46.36,2024-09-25 14:06:36
414,776142055,sell,XI9I1XI05,5449,228.31,2024-09-25 14:06:36
415,178064998,buy,YEM69XDX9,2823,264.67,2024-09-25 14:06:36
416,725668492,buy,ZEEOQMD62,7560,239.21,2024-09-25 14:06:36
417,749942697,buy,IW5KJ2DB0,7735,393.56,2024-09-25 14:06:36
418,695728616,buy,QYRR54DA1,3381,279.36,2024-09-25 14:06:36
419,864492406,sell,S8N68D1R9,7767,369.52,2024-09-25 14:06:36
420,610473182,buy,BKV2H2MS9,1698,87.49,2024-09-25 14:06:36
421,328224757,buy,BG3G0ZR33,7736,438.18,2024-09-25 14:06:36
422,676605676,buy,KMRPRUT67,720,386.16,2024-09-25 14:06:36
423,680798138,buy,SGMLBHTD7,9255,365.21,2024-09-25 14:06:36
424,768555251,buy,JMOY2VGE5,3157,420.49,2024-09-25 14:06:36
425,970722756,buy,E4QY2POV4,1581,211.05,2024-09-25 14:06:36
426,190946351,sell,T4AQY1X16,9432,493.52,2024-09-25 14:06:36
427,879917852,sell,9JHNMID21,6867,433.31,2024-09-25 14:06:36
428,983218442,sell,MM8O3OVR0,9193,405.50,2024-09-25 14:06:36
429,565253173,buy,2KVZ5S4N3,83,450.61,2024-09-25 14:06:36
430,918687035,buy,6A4KHO7O5,2790,200.65,2024-09-25 14:06:36
431,228819206,buy,9LR318176,8312,97.58,2024-09-25 14:06:36
432,204713869,buy,MUVCQ9I61,8447,264.10,2024-09-25 14:06:36
433,503125450,sell,2WRAJXXR0,6656,305.58,2024-09-25 14:06:36
434,324030072,buy,QB6GX4H70,66,113.61,2024-09-25 14:06:36
435,439470991,buy,2BZUE2O54,9091,481.68,2024-09-25 14:06:36
436,889165709,sell,P6RCOV688,1616,329.26,2024-09-25 14:06:36
437,908177984,buy,8FCFNBWJ8,5106,449.02,2024-09-25 14:06:36
438,355428998,sell,EQKDMJIL8,2162,293.13,2024-09-25 14:06:36
439,412003623,buy,H39VT7R53,915,467.31,2024-09-25 14:06:36
440,627924752,sell,VJDVEQQV5,7611,401.50,2024-09-25 14:06:36
441,332980696,sell,0N7LL9VJ0,2889,288.74,2024-09-25 14:06:36
442,622480791,buy,X9KBP7GT7,2235,200.01,2024-09-25 14:06:36
443,972353190,sell,A64DA5TC5,4609,169.63,2024-09-25 14:06:36
444,655043428,sell,OO3FETVV6,914,23.32,2024-09-25 14:06:36
445,495732210,sell,BNL8JDDK2,5263,307.61,2024-09-25 14:06:36
446,219695927,sell,KV0ORE1J7,8979,314.15,2024-09-25 14:06:36
447,651995805,sell,2GX6IFMW8,4095,170.43,2024-09-25 14:06:36
448,587739297,sell,SJEXS1802,7285,102.24,2024-09-25 14:06:36
449,287186910,buy,KOT7I7113,2281,437.26,2024-09-25 14:06:36
450,443845110,sell,K0S2CSFY0,5483,79.25,2024-09-25 14:06:36
451,871387402,buy,RU01I06B4,7551,414.84,2024-09-25 14:06:36
452,973157204,sell,F27G3KRH5,3631,441.99,2024-09-25 14:06:36
453,888502448,buy,92E336V30,5571,398.86,2024-09-25 14:06:36
454,394396239,buy,B9KQYG4W4,4860,19.44,2024-09-25 14:06:36
455,468813350,sell,JMWGSCEJ0,5423,243.01,2024-09-25 14:06:36
456,834725761,buy,5716Y8WC1,9000,307.47,2024-09-25 14:06:36
457,387439059,buy,K7URE9MA1,2326,51.64,2024-09-25 14:06:36
458,155693748,sell,2T7ZP6ZM5,26,481.33,2024-09-25 14:06:36
459,507475878,buy,WL1ZEW7P4,3771,454.72,2024-09-25 14:06:36
460,708627108,sell,6FUMU1V19,1484,243.93,2024-09-25 14:06:36
461,204962533,sell,B24EPAIF9,5662,106.95,2024-09-25 14:06:36
462,349997446,sell,GZCVIQXU7,5127,184.13,2024-09-25 14:06:36
463,324025696,buy,QC9FQVSZ1,9906,77.03,2024-09-25 14:06:36
464,582116478,buy,87LWIIS97,5171,307.94,2024-09-25 14:06:36
465,713966859,buy,8CDZDHPX5,2429,258.39,2024-09-25 14:06:36
466,484486099,sell,9AISOMTW4,2258,242.66,2024-09-25 14:06:36
467,652121577,buy,ZGD9E3GC0,6888,319.65,2024-09-25 14:06:36
468,685233453,buy,YURZHZYM1,2799,260.89,2024-09-25 14:06:36
469,284541598,buy,ZXJ34GG08,4783,367.99,2024-09-25 14:06:36
470,283187161,buy,64SRGM6J5,6424,201.53,2024-09-25 14:06:36
471,329790858,sell,4ORF2JD96,6641,207.79,2024-09-25 14:06:36
472,902371532,sell,46C1GBYE0,975,130.69,2024-09-25 14:06:36
473,890327093,buy,6H4A37HZ8,3528,154.78,2024-09-25 14:06:36
474,624293465,buy,I0F1GFW99,3219,189.84,2024-09-25 14:06:36
475,389322196,sell,WVR41O1K2,2907,230.47,2024-09-25 14:06:36
476,677901348,buy,RPSC1KO25,3588,394.98,2024-09-25 14:06:36
477,662371923,buy,YMA855N06,3349,317.66,2024-09-25 14:06:36
478,293338731,buy,OSRI2SPJ4,8859,388.46,2024-09-25 14:06:36
479,935536831,sell,SRYCMAN72,6390,415.82,2024-09-25 14:06:36
480,966933168,sell,56NVLU6L8,2804,355.04,2024-09-25 14:06:36
481,512589950,buy,6LYA3UW39,9373,319.67,2024-09-25 14:06:36
482,151112542,sell,VNX4GK662,5681,85.93,2024-09-25 14:06:36
483,859354488,sell,FVX662NE2,7997,311.55,2024-09-25 14:06:36
484,555602305,sell,Q5WOMQ4D1,3241,457.81,2024-09-25 14:06:36
485,564185119,sell,PLOKEOHH5,5697,482.09,2024-09-25 14:06:36
486,985205290,buy,4GLB8YU82,5529,430.06,2024-09-25 14:06:36
487,981373821,sell,ZX5VMSX97,3972,88.22,2024-09-25 14:06:36
488,229051756,sell,G6NLR8AI3,722,381.50,2024-09-25 14:06:36
489,359637933,sell,PFZX8MQZ9,429,195.13,2024-09-25 14:06:36
490,946337421,sell,8P2QK9O50,7675,475.11,2024-09-25 14:06:36
491,218013195,sell,RDEY2ATX7,3164,203.45,2024-09-25 14:06:36
492,232660459,buy,NVATKKRO6,3875,372.59,2024-09-25 14:06:36
493,110408488,buy,XAWKGO772,8113,83.89,2024-09-25 14:06:36
494,137283049,buy,Q6SWMLW38,625,425.00,2024-09-25 14:06:36
495,408463749,sell,KORO6K5N0,9139,76.91,2024-09-25 14:06:36
496,332201483,sell,TZDFQQ463,9451,58.60,2024-09-25 14:06:36
497,306884405,sell,2WW6AXI16,6309,477.96,2024-09-25 14:06:36
498,821953911,buy,W08P1NTB6,6440,457.80,2024-09-25 14:06:36
499,507419075,sell,WSJCK5YD0,1318,186.05,2024-09-25 14:06:36
500,834430596,buy,6L6G6WB09,8963,337.61,2024-09-25 14:06:36
501,808056255,sell,V8KDF1CW8,1605,187.80,2024-09-25 14:06:36
502,800358916,sell,45O0C6DR0,3377,365.32,2024-09-25 14:06:36
503,731299296,buy,5UA2A8BV6,985,471.97,2024-09-25 14:06:36
504,624666811,sell,ZW4ETR9K5,2049,222.39,2024-09-25 14:06:36
505,471604418,sell,11CS22L87,4518,36.99,2024-09-25 14:06:36
506,265632414,buy,0D1PKQ4P8,8521,441.93,2024-09-25 14:06:36
507,729147680,buy,RYEJPWN74,7126,228.19,2024-09-25 14:06:36
508,661372309,buy,XSLY5JPH6,5500,176.15,2024-09-25 14:06:36
509,952482491,sell,7WI8R3CA7,9844,337.43,2024-09-25 14:06:36
510,385470082,buy,H99JNYU50,4093,340.75,2024-09-25 14:06:36
511,635569826,buy,HMMM0E8Z7,6161,492.19,2024-09-25 14:06:36
512,751062280,buy,KPIJU3BT9,4480,406.20,2024-09-25 14:06:36
513,234114353,buy,024ZLKRO7,9702,147.48,2024-09-25 14:06:36
514,460103614,sell,J43X67KF1,5449,213.10,2024-09-25 14:06:36
515,929590584,sell,7MO8MWEN3,8571,161.06,2024-09-25 14:06:36
516,271981596,buy,TSU0R5ZG2,4006,244.82,2024-09-25 14:06:36
517,118836473,sell,9FN7UMT71,4929,399.22,2024-09-25 14:06:36
518,519383366,sell,04S8QCUC2,3613,279.02,2024-09-25 14:06:36
519,762262698,buy,YC2C4A8E5,1912,120.42,2024-09-25 14:06:36
520,713154355,buy,1WJEOLE02,8645,496.79,2024-09-25 14:06:36
521,564098801,buy,S8BRC2039,1340,227.99,2024-09-25 14:06:36
522,485417106,buy,75SYTNAT3,3240,116.59,2024-09-25 14:06:36
523,684532769,buy,Z1FOVYDZ3,1899,61.79,2024-09-25 14:06:36
524,663372813,sell,2H8GSAVI3,6184,153.06,2024-09-25 14:06:36
525,344734522,sell,5H4M7M4B3,922,193.30,2024-09-25 14:06:36
526,448529576,buy,V8F3JAA20,235,440.30,2024-09-25 14:06:36
527,272083793,buy,K9KJSVME4,5906,237.20,2024-09-25 14:06:36
528,617868623,sell,KVECZDL67,6532,327.74,2024-09-25 14:06:36
529,544401358,sell,2269KUW30,5021,275.40,2024-09-25 14:06:36
530,970350667,buy,X3AI445Y7,2006,170.96,2024-09-25 14:06:36
531,910203693,sell,ETQJ4SKE6,6856,480.76,2024-09-25 14:06:36
532,301753485,sell,Q56NRNE68,5625,385.93,2024-09-25 14:06:36
533,866259674,buy,ZDUPGVHQ6,74,74.45,2024-09-25 14:06:36
534,347077126,buy,AFHABT8Y9,4053,410.60,2024-09-25 14:06:36
535,954304083,sell,EJ8GNY960,2493,499.51,2024-09-25 14:06:36
536,566138625,sell,N5SP00GX0,160,489.21,2024-09-25 14:06:36
537,133170289,sell,T92PFD3Z9,9392,333.85,2024-09-25 14:06:36
538,710791014,buy,LILBGGQT8,5250,330.38,2024-09-25 14:06:36
539,995815179,buy,1PQ7HR2Q5,3527,119.01,2024-09-25 14:06:36
540,543994189,sell,2B4R9PC61,3377,433.44,2024-09-25 14:06:36
541,838737754,sell,8A420MQ97,8031,417.02,2024-09-25 14:06:36
542,891430263,sell,2ZT3QIDQ6,795,473.14,2024-09-25 14:06:36
543,207299756,sell,WN29WS792,3692,351.46,2024-09-25 14:06:36
544,826729244,sell,E6415Q6V0,3617,401.71,2024-09-25 14:06:36
545,618035781,buy,TWNVU0OM9,3116,385.88,2024-09-25 14:06:36
546,325996927,sell,8XOBWLK80,1320,130.50,2024-09-25 14:06:36
547,587261134,buy,09JEXZNL7,6505,341.41,2024-09-25 14:06:36
548,986273361,buy,PPHM1E6M7,1686,396.72,2024-09-25 14:06:36
549,868119754,buy,FDYD2IL64,9636,63.10,2024-09-25 14:06:36
550,948172375,sell,5IMMMBAM7,8059,447.99,2024-09-25 14:06:36
551,564001985,sell,U8Q6Q3KN3,4415,131.90,2024-09-25 14:06:36
552,150941903,sell,MYR20P715,8940,29.97,2024-09-25 14:06:36
553,660346586,sell,AVKVMMR00,1064,115.96,2024-09-25 14:06:36
554,360343251,sell,KSN0E7VC2,4690,443.99,2024-09-25 14:06:36
555,707310972,sell,EY12LFP78,7690,192.81,2024-09-25 14:06:36
556,994994389,buy,3TAS6F9L8,7739,308.70,2024-09-25 14:06:36
557,772502726,sell,UKCMY1DV1,5257,273.86,2024-09-25 14:06:36
558,817301577,buy,UL6SIBM72,8047,420.40,2024-09-25 14:06:36
559,790701438,sell,LA9BK4V40,938,93.25,2024-09-25 14:06:36
560,946071120,buy,GVLMB1DY2,2167,273.15,2024-09-25 14:06:36
561,911617755,buy,QB1EXFG84,9894,199.00,2024-09-25 14:06:36
562,375553601,buy,3EQ815H02,3232,60.65,2024-09-25 14:06:36
563,575361173,buy,23XI6ZC76,8255,135.06,2024-09-25 14:06:36
564,348585909,buy,LUJY9MDW6,2866,400.47,2024-09-25 14:06:36
565,158285625,buy,YCQ2FA4I4,127,454.28,2024-09-25 14:06:36
566,231281311,sell,AXIAPJOI3,1671,390.07,2024-09-25 14:06:36
567,302370421,buy,UW65N8VR5,6785,375.75,2024-09-25 14:06:36
568,996026872,sell,EDKVI8JD3,6746,233.25,2024-09-25 14:06:36
569,443963476,sell,ZPWHAZ8Z2,8451,477.55,2024-09-25 14:06:36
570,338121045,sell,56CNV85A1,5805,433.44,2024-09-25 14:06:36
571,150294186,sell,K46ZGNCG2,8259,31.01,2024-09-25 14:06:36
572,948748376,sell,1MOH6A2Q1,8774,123.63,2024-09-25 14:06:36
573,258193071,buy,Y5XV7FI74,6534,297.44,2024-09-25 14:06:36
574,714710282,buy,VRYFA79P7,1519,430.14,2024-09-25 14:06:36
575,625862883,buy,4G1YW5A41,3125,452.60,2024-09-25 14:06:36
576,993327927,buy,K4E5MZYL0,9998,252.79,2024-09-25 14:06:36
577,391132346,sell,N95UZIJ81,2013,102.45,2024-09-25 14:06:36
578,863621921,buy,P4069LS49,6155,329.85,2024-09-25 14:06:36
579,446455663,sell,SD7N2DOH2,3806,47.88,2024-09-25 14:06:36
580,724729652,buy,K99NYUU79,4343,152.75,2024-09-25 14:06:36
581,582367345,buy,917F32KV2,7831,109.26,2024-09-25 14:06:36
582,644319279,sell,YB4JIUYY8,8348,111.10,2024-09-25 14:06:36
583,750467855,sell,51GT9TFJ4,2426,303.74,2024-09-25 14:06:36
584,894285194,buy,J75X3TMM0,8944,202.52,2024-09-25 14:06:36
585,377148280,buy,IRPY99HZ8,481,396.16,2024-09-25 14:06:36
586,405451680,sell,1CZTCS4K0,9296,235.41,2024-09-25 14:06:36
587,288830180,sell,9WPDPDZU7,2173,413.20,2024-09-25 14:06:36
588,295203031,buy,J9BOMKU63,7657,23.87,2024-09-25 14:06:36
589,416302492,buy,JCJ3X6AG3,763,46.39,2024-09-25 14:06:36
590,203924953,buy,7GKN62CV5,7873,437.34,2024-09-25 14:06:36
591,236039437,buy,9VWE84UM1,8367,184.11,2024-09-25 14:06:36
592,676452654,buy,AG9B5BDJ7,4609,80.77,2024-09-25 14:06:36
593,982251457,sell,91KA4ZF40,3249,239.70,2024-09-25 14:06:36
594,719555133,buy,H404SBEP2,8398,288.24,2024-09-25 14:06:36
595,262486085,buy,TQ7FKFT14,7460,55.19,2024-09-25 14:06:36
596,437194243,sell,OCJ777Z60,8300,40.88,2024-09-25 14:06:36
597,986063172,buy,S6SFLPAB1,4963,392.29,2024-09-25 14:06:36
598,746446145,buy,32BT3JWF6,9626,174.62,2024-09-25 14:06:36
599,686874312,buy,CHCC46QJ5,6417,94.13,2024-09-25 14:06:36
600,327101238,sell,8VL8FJQP4,3560,416.71,2024-09-25 14:06:36
601,352666541,sell,UWH2NYF67,5170,136.45,2024-09-25 14:06:36
602,941183866,sell,87RIG0234,7749,29.19,2024-09-25 14:06:36
603,636130821,sell,03L1N9U28,666,35.12,2024-09-25 14:06:36
604,795874674,buy,TR0IUSB70,3644,499.39,2024-09-25 14:06:36
605,511424994,buy,TR18TNJR2,6588,146.30,2024-09-25 14:06:36
606,888364649,sell,VPQWVKP57,3354,132.97,2024-09-25 14:06:36
607,137909115,sell,R72PF7A31,9709,27.38,2024-09-25 14:06:36
608,708279605,buy,CNN2TTVK6,4060,120.71,2024-09-25 14:06:36
609,482133068,sell,W94AU3NG1,1814,289.34,2024-09-25 14:06:36
610,167373769,buy,6CCXETPP3,248,485.30,2024-09-25 14:06:36
611,444837186,sell,ZQVZQMLR6,4583,142.92,2024-09-25 14:06:36
612,429461607,buy,REVFET139,1415,308.27,2024-09-25 14:06:36
613,859665494,sell,7TTTO4G70,5429,111.88,2024-09-25 14:06:36
614,145133028,sell,ZDQH522P3,9354,362.27,2024-09-25 14:06:36
615,186979835,buy,VA0P89A43,9577,392.50,2024-09-25 14:06:36
616,203219113,sell,5Q05XQEI0,6392,336.20,2024-09-25 14:06:36
617,628817789,buy,I0YA3TA54,7388,397.29,2024-09-25 14:06:36
618,381893993,buy,UOH9KD0D0,6688,353.26,2024-09-25 14:06:36
619,697544643,sell,RP7U4W033,5385,464.92,2024-09-25 14:06:36
620,493730473,buy,GC3AJWFZ9,8028,436.81,2024-09-25 14:06:36
621,874527746,buy,3Q4J9BLS8,9347,194.67,2024-09-25 14:06:36
622,889472787,sell,IBPVG5QA4,8594,76.34,2024-09-25 14:06:36
623,784670644,sell,UGTT0HC57,3396,372.72,2024-09-25 14:06:36
624,296094431,buy,Z8SL1UGS4,3050,32.36,2024-09-25 14:06:36
625,942896552,buy,JVM16B5T8,7502,379.58,2024-09-25 14:06:36
626,692009622,buy,UOJXFXT46,8175,15.76,2024-09-25 14:06:36
627,246170544,sell,ET91KH6E6,5166,371.08,2024-09-25 14:06:36
628,780774572,buy,Q1EWGFI55,115,421.00,2024-09-25 14:06:36
629,135199508,buy,SKONJ72E3,4027,332.75,2024-09-25 14:06:36
630,714115619,buy,PP9BPYY64,6367,73.99,2024-09-25 14:06:36
631,734227182,sell,J5R7PPEZ1,2826,33.78,2024-09-25 14:06:36
632,547491736,sell,LECKF7GG7,6986,195.53,2024-09-25 14:06:36
633,933843664,buy,VZM004OJ0,6331,13.90,2024-09-25 14:06:36
634,395902286,sell,9T07TY3Z8,8656,185.45,2024-09-25 14:06:36
635,611871002,buy,5WBJSLUF0,2817,226.68,2024-09-25 14:06:36
636,865805994,buy,L0E8483H4,1685,196.64,2024-09-25 14:06:36
637,933532217,sell,2QOJOR496,4993,487.95,2024-09-25 14:06:36
638,129834197,sell,TI5ZSAWM3,8821,247.12,2024-09-25 14:06:36
639,326500242,buy,93JL7F3O4,2166,399.57,2024-09-25 14:06:36
640,908754690,buy,KQ6W2WEQ1,3093,319.19,2024-09-25 14:06:36
641,252310847,sell,P8L8CUL87,5294,277.51,2024-09-25 14:06:36
642,752864365,sell,XNSSXNVU7,7841,335.69,2024-09-25 14:06:36
643,428498265,buy,LS4EMRTF5,7608,69.35,2024-09-25 14:06:36
644,493431180,buy,YOJ0H56L0,6578,40.74,2024-09-25 14:06:36
645,632846708,sell,KYKCTIK79,6318,257.89,2024-09-25 14:06:36
646,867050956,sell,57BVW52T9,5544,460.08,2024-09-25 14:06:36
647,850170958,sell,AUC6VZG90,4320,58.15,2024-09-25 14:06:36
648,448392489,buy,MQGNGDID0,8312,383.39,2024-09-25 14:06:36
649,354826454,sell,1YYOD1CW7,6216,247.86,2024-09-25 14:06:36
650,725773295,buy,KCML44PD5,9383,236.80,2024-09-25 14:06:36
651,205380854,sell,2HM1AU156,6705,231.53,2024-09-25 14:06:36
652,304158254,sell,6XJZWZAA0,7709,459.47,2024-09-25 14:06:36
653,353698074,sell,R7CYC8DQ8,1340,246.93,2024-09-25 14:06:36
654,326649361,buy,DLABRXC35,3706,63.65,2024-09-25 14:06:36
655,336768679,buy,BNHEIDRE4,9092,305.76,2024-09-25 14:06:36
656,160103992,sell,HK8AUESK1,5506,79.92,2024-09-25 14:06:36
657,800828479,buy,QSH2POQK8,4505,259.68,2024-09-25 14:06:36
658,614328452,sell,K1IGI99T2,551,478.25,2024-09-25 14:06:36
659,584302891,sell,6LRPD2GR0,6828,331.34,2024-09-25 14:06:36
660,670904383,buy,6I34XU6W6,1198,96.39,2024-09-25 14:06:36
661,349679165,buy,3OTHYF7E0,9071,477.26,2024-09-25 14:06:36
662,708476295,sell,OEOM68O43,4821,356.49,2024-09-25 14:06:36
663,435660320,buy,4RU7UPCP3,3943,42.76,2024-09-25 14:06:36
664,741617252,sell,G341QO0U5,8997,350.40,2024-09-25 14:06:36
665,345805625,sell,BG4MYRV01,3544,127.83,2024-09-25 14:06:36
666,178137278,buy,QKNO8DOA7,4770,422.67,2024-09-25 14:06:36
667,560566816,sell,M70F1OEC4,3792,76.63,2024-09-25 14:06:36
668,602190771,buy,2SFL587V8,8751,120.31,2024-09-25 14:06:36
669,803512302,sell,IWB31O596,2247,203.82,2024-09-25 14:06:36
670,982882531,sell,CNDSH7NB0,6292,270.78,2024-09-25 14:06:36
671,230441728,sell,5SK28VV81,7141,261.94,2024-09-25 14:06:36
672,753212766,buy,X5OJ05LH5,3542,385.07,2024-09-25 14:06:36
673,257225349,buy,W55V7P454,7720,250.47,2024-09-25 14:06:36
674,773932468,sell,N95Q4KLI4,1912,466.43,2024-09-25 14:06:36
675,194352859,buy,FCEB9QGR7,3382,270.73,2024-09-25 14:06:36
676,825332420,sell,GKIWK7771,2632,254.58,2024-09-25 14:06:36
677,196566868,buy,7EPCJU5O7,2162,40.23,2024-09-25 14:06:36
678,178254881,buy,CTIBGERT2,2230,133.33,2024-09-25 14:06:36
679,189920500,buy,IRDQATC12,4003,192.74,2024-09-25 14:06:36
680,622122909,buy,D0VKUFSE2,9067,175.82,2024-09-25 14:06:36
681,948293472,sell,RL459M8D7,2946,86.66,2024-09-25 14:06:36
682,837345827,buy,YF2Q5BTV3,1194,198.37,2024-09-25 14:06:36
683,793984605,sell,Y195RAWG0,4847,106.77,2024-09-25 14:06:36
684,693810710,sell,YU6OFYPX0,3013,351.81,2024-09-25 14:06:36
685,819223997,sell,JN3OKNMD1,5305,392.45,2024-09-25 14:06:36
686,421196372,buy,HPY3W4IG7,5083,253.96,2024-09-25 14:06:36
687,755950396,sell,ZT2YJJIJ2,4594,267.17,2024-09-25 14:06:36
688,509011044,sell,JOCNARA46,1010,133.92,2024-09-25 14:06:36
689,244061173,buy,K5APUHSM3,3853,464.46,2024-09-25 14:06:36
690,591710512,buy,UYIW2N9O1,672,441.40,2024-09-25 14:06:36
691,490937238,sell,GG6REI2F4,1791,317.98,2024-09-25 14:06:36
692,783682365,buy,YOOXTQIP1,4206,378.13,2024-09-25 14:06:36
693,602923334,sell,A2I59B341,5300,383.39,2024-09-25 14:06:36
694,400734810,buy,TXE6PYVY0,6107,340.45,2024-09-25 14:06:36
695,445388950,buy,C4EW9VPB6,2135,109.04,2024-09-25 14:06:36
696,664384740,sell,FUQFEQHX5,9334,213.51,2024-09-25 14:06:36
697,307470015,sell,NCO3FYE02,9812,357.04,2024-09-25 14:06:36
698,926510326,buy,ZCYVVYFX5,9288,346.55,2024-09-25 14:06:36
699,339509155,sell,M2OG106W4,3232,446.48,2024-09-25 14:06:36
700,947188264,sell,X9YUC0VZ8,2200,151.46,2024-09-25 14:06:36
701,733898143,sell,EATQ8DQS0,5317,324.24,2024-09-25 14:06:36
702,567554283,buy,IH2XFEQ48,1076,119.70,2024-09-25 14:06:36
703,516144603,buy,AOTM1ZC56,3784,129.32,2024-09-25 14:06:36
704,446006768,sell,TLXLMGKU4,3744,248.07,2024-09-25 14:06:36
705,636175085,sell,8RFV64BF0,9957,421.39,2024-09-25 14:06:36
706,430221928,sell,GDTYJOVR5,451,275.92,2024-09-25 14:06:36
707,298749088,sell,KYJA8BIB7,3135,440.57,2024-09-25 14:06:36
708,611009352,buy,XCIC9N1S2,3917,272.07,2024-09-25 14:06:36
709,309890001,sell,19RB7FZW9,5965,305.40,2024-09-25 14:06:36
710,806526092,sell,L7JCLA1V2,5766,393.59,2024-09-25 14:06:36
711,828945273,sell,NGHYYVIZ7,5187,322.84,2024-09-25 14:06:36
712,395926132,sell,1LA4QHIW0,555,395.14,2024-09-25 14:06:36
713,587148480,buy,AA7JUQUU0,5272,293.65,2024-09-25 14:06:36
714,672319564,sell,DK6CNONS7,8966,249.86,2024-09-25 14:06:36
715,673823255,sell,WQDHN6W95,4515,207.65,2024-09-25 14:06:36
716,563606388,buy,O1NYSC742,4286,493.95,2024-09-25 14:06:36
717,670870251,buy,D94IGMPT9,3596,453.18,2024-09-25 14:06:36
718,611655327,sell,IVZVAXM34,7550,113.70,2024-09-25 14:06:36
719,170927022,buy,DIXHYRQ75,9107,286.13,2024-09-25 14:06:36
720,811723268,buy,4HS6669I9,8320,447.54,2024-09-25 14:06:36
721,957071279,buy,BG27FMQE4,3720,102.77,2024-09-25 14:06:36
722,817839880,sell,NACB8M9X9,2991,419.09,2024-09-25 14:06:36
723,904728586,buy,OYSBHMC64,1250,166.64,2024-09-25 14:06:36
724,218185906,sell,UKBGA6I60,7732,51.04,2024-09-25 14:06:36
725,253627783,buy,S1YHXKHU0,1160,245.25,2024-09-25 14:06:36
726,120833981,sell,WLPGQJS40,6662,465.62,2024-09-25 14:06:36
727,186930267,sell,0JECGYDR4,8779,314.51,2024-09-25 14:06:36
